"","Company","Title","Category","Location","Responsibilities","Minimum.Qualifications","Preferred.Qualifications","city","country","job_type","experience","domain","positions","education"
"1004","Google","revenue accountant, home products","Finance","Palo Alto, CA, USA","Manage journal entries, General Ledger account analysis and reconciliations.
Analyze financial information and prepare financial reports.
Manage and improve efficiencies for various operational tasks including the following: billing data management, invoice generation, payment application and customer inquiries.
Handle hardware accounting challenges including multiple element arrangements and other deferred yield relating to Nest products.
Interpret various terms in the business contract to determine accounting implications and apply accounting guidance.","ba/bs degree in accounting or equivalent practical experience.
cpa certification.
3 years of relevant work experience at an accounting firm and/or experience in a technology organization.","experience in the scaling and automation of processes, with expertise in spreadsheet software.
demonstrated ability to work in a cross-functional, fast-paced environment, and to lead and drive complex initiatives.
ability to work independently and develop proposals to overcome problems, with the ability to prioritize and work towards business goals.
excellent communication and organizational skills, with exceptional attention to detail.","Palo Alto"," USA","Full-time",3,"account","other","bs"
"1005","Google","accounting manager","Finance","Sunnyvale, CA, United States","Review monthly financial data and make sure all monthly activity has been recorded and reconciled; provide financial results and analysis to financial analysts and senior management.
Manage outsourced operational activity, including service level agreements, and find opportunities to outsource activities or processes to our third party service provider.
Assist in preparation and review of monthly, quarterly and annual close presentations for Accounting and Controls management to include preparation of month over month and forecast to actual analysis.
Provide support to finance management and other internal customers as needs arise, including ad-hoc financial analysis, and special projects.
Lead, manage and develop team of professionals.","ba/bs degree or equivalent practical experience.
cpa/ca or equivalent.
10 years of relevant work experience in public accounting and/or a high-tech organization.","experience with oracle erp and hyperion.
strong project management and process improvement skills; proficiency with spreadsheet and presentation software.
ability to work in a cross-functional, rapidly changing environment, and to lead and drive complex initiatives.
attention to detail, organized and thorough with desire for continuous improvement.
excellent analytical skills, combined with impeccable business judgment and ability to communicate with management.","Sunnyvale"," United States","Full-time",10,"account","manager","bs"
"1006","Google","finance manager, photos","Finance","Mountain View, CA, United States","Provide analytical insight and influence business decisions and business growth, user acquisition, and efficient use of resources. Communicate key sensitivities.
Build business growth and cost models for new and existing initiatives and provide a uniquely finance perspective. Inform economics and risk management of agreements, partnerships, and long-term investments.
Lead and participate in projects that consist of cross-functional teams, including Finance, Engineering and Strategy and Operations teams.
Keep stakeholders informed on key financial metrics; design/build/refine the necessary financial infrastructure to manage day-to-day operations.
Manage and drive the development of team members by providing the appropriate level of oversight, coaching and hands on involvement in agenda setting.","ba/bs degree in a quantitative field or equivalent practical experience.
8 years of relevant experience.","mba or relevant master's degree.
6 years of hands-on experience in core fp&a responsibilities, including forecasting, planning and financial reporting.
knowledge of building and maintaining technical infrastructure cost forecasts and experience in financial systems.
business partnering skills, with the ability to build relationships, operate across functional boundaries and act as a trusted translator between product and finance leadership.
effective analytical and problem solving skills.
organized, strategically focused, detail oriented, self-starter and able to thrive in change and ambiguity.","Mountain View"," United States","Full-time",8,"finance","manager","bs"
"1007","Google","bold intern, summer 2018","Finance","San Bruno, CA, United States","Google interns are given a lot of responsibility and the opportunity to provide a meaningful contribution to their teams. Specific responsibilities are assigned to interns at the start of the program.","be currently enrolled in a 4-year ba/bs program, in any major, at a university in the united states with an expected graduation date between december 2018 and june 2019.
be able to complete an 11-week program beginning in may or june 2018.
have authorization to work in the united states.","analytical skills and an interest in taking on business problems.
interpersonal and organizational skills, with the ability to navigate an ambiguous environment.
interest in the technology industry and google’s business.","San Bruno"," United States","Internships",0,"intern","intern","bs"
"1008","Google","payments compliance regulatory licensing and reporting manager","Finance","Sunnyvale, CA, United States","Manage Payment Compliance Licensing and Reporting for a range of US state licenses allowing Google to transact all across the world, including the preparation of License applications and regulatory filings.
Provide regulatory and compliance related advice to business partners for existing products and new product launches.
Manage regulatory audits by coordinating with various cross-functional teams (This includes audit preparation, remediation and documentation.)
Monitor changes in industry regulations globally and modify policies and procedures as necessary by interfacing with multiple functional areas to develop and implement scalable compliance systems and controls including Engineering, Legal, Operations, Finance and Product Management.
Maintain records and provide reporting to regulatory agencies as required by law and to banking partners as required by contract. Report to the service manager and senior executives and Board of Directors on the state of our compliance efforts.","ba/bs degree or equivalent practical experience.
experience with money transmitter/money service business regulations in the us, anti-money laundering (aml), bank secrecy act (bsa), know your customer (kyc) regulations, and suspicious activity report (sar) filings, sanctions screening (e.g., ofac) and the credit card industry.","master’s degree and cams certification.
experience with various international regulatory payments laws and guidance such as those monitored by us state regulators.
experience managing projects involving operations and engineering work streams in a matrix environment.
experience in managing compliance functions, and successfully implementing controls.
strong management and communication skills.","Sunnyvale"," United States","Full-time",0,"other","manager","bs"
"1009","Google","accountant, payments","Finance","Sunnyvale, CA, United States","Design and maintain effective internal control environment to ensure accuracy of financial accounts.
Deliver accurate and timely financial statements for our regulated payments entities and Consumer Payments products.
Identify potential areas of risk and document risk mitigation plans.
Review and approve monthly journal entries and corresponding reconciliations.
Prepare for, and assist with internal, SOX and external audits. Document processes, ensure performance of key controls, and obtain/provide support as necessary.","cpa or ca qualification.
6 years of experience at an accounting firm/public company.
experience in implementing process improvements and internal changes.","experience working with databases. experience with sql coding across standard commercial databases.
ability to develop appropriate levels of controls.
ability to understand complex systems.
ability to influence and interact with stakeholders at all levels.
demonstrated attention to detail, with effective project management and organizational skills.
excellent analytical, communication and leadership skills.","Sunnyvale"," United States","Full-time",6,"account","other","other"
"1010","Google","internal audit, technology audit manager","Finance","Sunnyvale, CA, United States","Identify and call attention to financial, operational, compliance, and reputational risks through assurance, consulting, and solutions management activity; improving the effectiveness of Alphabet’s governance, risk management, and internal control activities.
Lead the development of the long-term Internal Audit strategy in a key business process or product subject matter area (e.g Ads, Infrastructure, Corporate Functions) with out-of-the-box, innovative thinking and willingness to push the boundaries of the traditional audit approach.
Manage Internal Audit projects including performance of risk assessments, financial, compliance and operational process reviews and review of system implementations, applications, business resilience review, technology governance, and other IT-related risk areas across Alphabet and Google.
Manage and lead a team of IT auditors, including goal-setting, performance management, professional development and career development. Prioritize initiatives and determine resource needs to meet assigned initiatives within budget.
Prepare audit reports to document audit scope, procedures, findings and recommendations; interpret the significance of audit findings, conclude on findings and make practical recommendations for remediation.","ba/bs degree in management information systems, engineering, business, finance or accounting or equivalent practical experience.
9 years of relevant work experience in an it audit management role in a corporate internal audit department, professional services or consulting or within a related industry.","cisa/cissp/pmp/cia/cpa/cfe or related experience.
leadership skills (ability to take charge, confidence to interact with all levels, set objectives, drive results, and a team player).
ability to navigate through ambiguity, manage and coordinate multiple project assignments simultaneously in a fast-paced, deadline-driven environment, accepting ownership and accountability of the process and deliver on commitments.
ability and willingness to take initiative to address problems and make continuous process improvements.
exceptional written and verbal communication skills; interpersonal skills with the ability to work with teams cross-functionally.","Sunnyvale"," United States","Full-time",9,"intern","intern","ms"
"1011","Google","compliance manager (sox), internal controls","Finance","Sunnyvale, CA, United States","Drive compliance with global Sarbanes-Oxley (SOX) programs; coordinate with business process owners and control owners to run SOX program and ensure global compliance.
Evaluate control deficiencies and track remediation to completion; identify key Internal Control Over Financial Reporting (ICFR) risks and mitigation strategies.
Assess training needs, develop training materials and ensure stakeholders are sufficiently trained on internal control requirements, design and ownership.
Work with Finance management to frame leadership and Audit Committee agendas and ensure all action items are resolved.
Work closely with the Director of Finance Compliance to facilitate cross-functional coordination across various project plans and ensure that the scope and direction of each project is on schedule.","ba/bs degree in business or a related field, or equivalent practical experience.
10 years of relevant experience in accounting.
experience working with sox, icfr, and internal control design and operations.","cpa certification.
5 years of relevant work experience within u.s. public companies.
5 years of relevant work experience in public accounting, a corporate internal accounting department or within a related industry.","Sunnyvale"," United States","Full-time",10,"intern","intern","bs"
"1013","Google","business intern 2018, brazil","Finance","São Paulo, Brazil","Google interns are given a lot of responsibility and the opportunity to make a meaningful contribution to their teams. Specific responsibilities are assigned to interns at the start of the program.","be currently enrolled in any major at a university in brazil with an expected graduation date in december 2018.
must be available to intern at google’s sao paulo office from july 2018 to december 2018.
ability to speak and write in english and portuguese fluently and idiomatically.","interest in the internet and google's technology business.
effective interpersonal and organizational skills, with the ability to navigate an ambiguous environment.
analytical skills and an interest in taking on business challenges.","São Paulo"," Brazil","Internships",0,"intern","intern","other"
"1014","Google","payroll business systems analyst, hr interfaces","Finance","Sunnyvale, CA, United States","Partner with key stakeholders to evaluate complex payroll processes and identify opportunities for improvement. Provide input into the roadmap and strategy for future process re-engineering efforts
Help create and review functional specifications, user stories, and/or process flow diagrams to articulate required changes to systems, and interfaces
Create and execute test plans with key business stakeholders, to ensure completeness and reliability of the solution. Communicate project updates to key stakeholders and management effectively
Create user guides and other training documentation to educate users on the new process and/or systems changes. Provide ongoing support to the business during launch and stabilization periods
Troubleshoot issues and work with the appropriate parties (Engineering, Vendors, internal stakeholders) to prioritize their resolution","ba/bs degree in business, accounting, operations or equivalent practical experience.
experience in process improvement.","project management experience and meticulous attention to detail.
strong familiarity with payroll processes and administration/support of cloud-based hcm systems.
ability to work collaboratively, be diplomatic and influence stakeholders, vendors and international teams.
proven track record of having analytical and problem solving skills.
comfort with and passion for business applications, tools and automation.
excellent written and verbal communication skills.","Sunnyvale"," United States","Full-time",0,"other","analyst","bs"
"1015","Google","senior manager, supply chain","Finance","Mountain View, CA, United States","Partner with Supply Chain team to build transparency into, evaluate, and make recommendations on all areas impacting costs of goods sold: short and long-term projections, investment strategies, cost and margin structure optimization
Support Supply Chain teams in agreement negotiations and third-party partner management, including manufacturing and logistics operations
Support monthly, quarterly and annual financial processes, including annual planning, compliance, and management reporting; drive visibility into business performance and resource planning decisions
Manage and develop a team of dedicated professionals. Drive professional development of your team members by providing significant opportunities and coaching on how to effectively support senior business partners and enable them to excel in the global Finance organization.","ba/bs degree or equivalent practical experience.
14 years of relevant work experience, including in finance/accounting, management consulting, investment banking, or similar environment","mba or ms degree.
specific knowledge and experience of working with supply chains, retailers, and consumer hardware
strong business partnering skills.
good business judgment, strong conviction, confidence to communicate effectively with business partners and ability to resolve conflicts diplomatically
proven ability to work in a cross-functional, fast-paced environment, and to lead and drive complex operational initiatives.","Mountain View"," United States","Full-time",14,"other","manager","bs"
"1016","Google","accountant, home products","Finance","Palo Alto, CA, USA","Manage journal entries, General Ledger account analysis and reconciliations.
Analyze financial information and prepare financial reports.
Manage and improve efficiencies for various operational tasks including the following: procurement process (i.e., inventory, fixed assets, prepayments), vendor invoice processing, accruals, and various reserves (i.e., inventory reserve and warranty reserve).
Interpret various terms in the agreement to determine accounting implications and apply accounting guidance.
Prepare ad-hoc reports and participate in special projects as necessary.","ba/bs degree in accounting or equivalent practical experience.
cpa certification.
3 years of relevant work experience at an accounting firm and/or experience in a technology organization.","experience in the scaling and automation of processes, with expertise in spreadsheet software.
demonstrated ability to work in a cross-functional, fast-paced environment, and to lead and drive complex initiatives.
ability to work independently and develop proposals to overcome problems, with the ability to prioritize and work towards business goals.
excellent communication and organizational skills, with exceptional attention to detail.","Palo Alto"," USA","Full-time",3,"account","other","bs"
"1017","Google","entity controller","Finance","Dublin, Ireland","Be responsible for overseeing the annual statutory financial statements process, including management of the external audit and tax compliance for a portfolio of Alphabet entities in EMEA.
Perform regular in-depth analysis on the financials, ensuring the integrity and financial accuracy of our books and records.
Manage the delivery of accounting processes performed by external vendors ensuring that all service levels are met, the internal control environment is robust and a quality service is provided.
Represent Accounting and Finance with our business partners through effective communication with in-country business managers, Technical Accounting, Tax, Treasury, Legal, Regulatory Compliance, Internal Audit and Financial Planning.
Develop in-depth knowledge of tools and applications in support of the accounting function and highlight opportunities for improvement, managing projects that will yield efficiency through automation, optimization and outsourcing.","ba/bs degree in finance, business or quantitative field, or equivalent practical experience.
professional qualification: cima/aca/acca","industry and mnc experience.
shared service center experience, or experience within a company dealing with varied european subsidiaries.
a solid understanding of accounting principles, including us gaap and related international accounting standards. technical accounting or tax compliance experience.
knowledge of oracle or similar erp system.
demonstrated ability with spreadsheet software, macros, apps scripting and sql programming.","Dublin"," Ireland","Full-time",0,"other","other","bs"
"1018","Google","mba intern, summer 2018","Business Strategy","San Bruno, CA, United States","Google interns are given a lot of responsibility and the opportunity to give a meaningful contribution to their teams. Specific responsibilities are assigned to interns at the start of the program.","must be pursuing a full-time mba program with an expected graduation date between december 2018 and june 2019.
have authorization to work in the united states.
be able to complete a 11-12 week program beginning in may or june 2018.","interest in the technology industry and google’s business.
demonstrated critical thinking skills and independent motivation.
excellent project management, interpersonal and organizational skills, with the ability to drive and implement ideas in a changing environment.
analytical skills, and ability to solve highly strategic and difficult business problems.","San Bruno"," United States","Internships",0,"intern","intern","mba"
"1019","Google","internal audit, infrastructure technology audit manager","Finance","Sunnyvale, CA, United States","Lead the development and execution of the annual risk assessment and long-term IA strategy in the IT infrastructure (Hardware, Software, etc.) area with out-of-the-box, innovative thinking and willingness to push the boundaries of the traditional audit approach.
Manage projects, including SOX audits, business resilience review, technology governance, technology infrastructure and other IT-related risk areas. Perform risk assessments, prioritize initiatives and determine resource needs.
Manage and lead a team of IT auditors, including goal-setting, performance management, professional development and career development.
Work in cross-functional teams (including engineering, compliance and product management) to help create integrated system requirements and provide IT controls expertise.
Work with management and users to translate audit findings into high-level insights, conclude on findings and make practical recommendations. Communicate with and educate process owners on the importance of controls, an effective control environment, and the role of Internal Audit.","ba/bs degree in engineering, management information systems, business or accounting or equivalent practical experience.
experience in an it audit management role in a corporate internal audit department, professional services/consulting or within a related industry.","cisa, cissp, cia, itil or related experience.
9 years of experience (or 8 years and an mba) in any of the following areas, including technology consulting, cloud, technology infrastructure auditing, system auditing, financial systems (e.g. fixed assets, inventory, payroll, hr, etc.), erp systems (e.g. oracle), system administration, major system implementations, e-commerce, online payments, software development, or cyber security.
leadership skills (ability to take charge, confidence to interact with all levels, set objectives, drive results, and a team player) and excellent communication and interpersonal skills with the ability to work with a wide variety of departments.
ability to navigate through ambiguity, manage and coordinate multiple project assignments and multiple teams simultaneously in a fast-paced, deadline-driven environment, accepting ownership and accountability of the process and deliver on commitments.","Sunnyvale"," United States","Full-time",0,"intern","intern","ms"
"1020","Google","internal controls (sox) manager, cloud business finance","Finance","Sunnyvale, CA, United States","Design and maintain an effective internal control environment for financial records, including ensuring accuracy of financial accounts and information related to Google Cloud.
Ensure risk assessment and control frameworks are in place, and running effectively and efficiently. Drive compliance with global Sarbanes-Oxley (SOX) program for cloud finance including scoping, timing and execution.
Be responsible for creation and/or maintenance of internal control narratives, flowcharts and matrices for cloud finance.
Evaluate control deficiencies and track remediation to completion. Identify key Internal Control Over Financial Reporting (ICFR) risks and mitigation strategies.
Design and execute control testing to address audit assertions. Interpret the significance of control audit findings, draw analytical conclusions from audit data, and promote recommendations.","ba/bs degree or equivalent practical experience.
9 years of relevant work experience in public accounting and/or high-tech organization.","cpa/ca/cia or related experience.
4 years of experience in sox and internal audit.
experience with quote to cash process for high tech companies.
ability to navigate through ambiguity, manage and coordinate multiple project assignments simultaneously in a fast-paced, deadline-driven environment, accepting ownership and accountability of the process and deliver on commitments.
leadership skills (i.e. ability to take charge, confidence to interact with all levels, set objectives, drive results, and a team player).
precise and detail-oriented organization and skills; and excellent writing, communication and interpersonal skills with the ability to work with a wide variety of departments.","Sunnyvale"," United States","Full-time",9,"intern","intern","bs"
"1021","Google","alphabet corporate accounting manager","Finance","Sunnyvale, CA, United States","Lead cross-functional accounting projects; define, implement and maintain processes and procedures to support Alphabet governance requirements while balancing Bet-specific needs.
Influence executives and stakeholders to close gaps in control frameworks and develop scalable solutions.
Identify, create and measure process and control improvements that automate or outsource manual work, consolidate bespoke processes, and scale with Alphabet’s rapid growth.
Work with Alphabet and dedicated Bet Finance teams to evolve the Finance support model for Other Bets, and provide input into the definition of roles, responsibilities and processes between Bet teams and various Alphabet Stewardship functions.
Drive the business requirements and change management of implementing and maintaining new processes and tools in an SAP environment.","ba/bs degree or equivalent practical experience
cpa/ca or equivalent.
10 years of relevant work experience or in public accounting.","experience implementing projects, managing programs, designing and implementing processes/controls
experience in technical accounting roles.
experience with oracle erp and hyperion (or implementing a new erp)
excellent oral and written communication skills. experience engaging with and crafting communications for busy executives
proven ability to work in a cross-functional, fast-paced environment and lead and drive complex initiatives","Sunnyvale"," United States","Full-time",10,"account","manager","bs"
"1022","Google","portfolio manager, investment grade corporates","Finance","Sunnyvale, CA, United States","Manage the internal investment grade corporate portfolio.
Collaborate closely with in-house credit research team to position the portfolio to reflect Alphabet’s fundamental credit strategy
Collaborate with our internal risk and strategy team to continually develop investment guidelines and strategy
Provide key input and contribute to tactical asset allocation strategies across all fixed income asset classes, and communicate key strategies to senior management
Be responsible for all daily portfolio management activities including portfolio construction, performance attribution, trading, compliance and reporting","9 years of direct portfolio management experience with a focus on investment grade corporate strategies.
people management experience and experience lead teams and develop junior personnel.
experience with credit analysis/research.","mba.
cfa.
ability to present clear and concise recommendations to senior management.
strong verbal and written communication skills.","Sunnyvale"," United States","Full-time",9,"other","manager","ms"
"1023","Google","senior credit research analyst","Finance","Sunnyvale, CA, United States","Conduct fundamental credit research of investment grade corporate debt securities; analyze individual credits as well as trends and themes within assigned industry sectors
Make investment recommendations based on relative value assessments and perform ongoing monitoring and analysis of investments
Help establish and execute procedures and processes to support the in-house investment grade credit research platform and other Google Treasury teams on projects requiring credit expertise
Assist in the implementation of portfolio management tools and systems to increase the efficiency and effectiveness of managing our portfolios
Provide ad hoc in-depth analytical and quantitative support for the overall Google portfolio management team","6 years of credit research experience with a focus on investment grade corporate strategies","mba and/or cfa
experience covering capital goods/basics, utilities, and/or insurance
excellent spreadsheet, analytical/quantitative and organizational skills, as well as a demonstrated capability of handling multiple ad hoc requests simultaneously
ability to present clear and concise recommendations to senior management
exceptional written and verbal communication skills","Sunnyvale"," United States","Full-time",6,"research","analyst","other"
"1024","Google","business intern 2018","Finance","Singapore","Job responsibilities and detailed projects will be determined based on your educational background, interests and skills.","enrolled in a full-time bachelor's or master's program graduating between dec 2018 and june 2019 (priority given to students in their penultimate year of study).
be able to complete a minimum 10 weeks between may and september 2018 in the google singapore office. we will accommodate your school schedule when determining the start date and duration.
returning to education on a full-time basis upon completing the internship.
ability to speak and write in english fluently and idiomatically.","experience with google products or digital marketing.
ability to be a self-starter and an independent thinker.
demonstrated interest in the internet and google’s technology and business.
demonstrated analytical skills, with the ability to take on highly strategic and challenging business problems.
excellent project management, interpersonal and organizational skills, with the ability to drive and implement ideas in a challenging environment.
ability to speak and write in at least one southeast asian language (bahasa, thai, etc).","Singapore","Singapore","Internships",0,"intern","intern","master"
"1025","Google","north america payroll, project and process manager","Finance","Sunnyvale, CA, United States","Manage operational vendor relationship and escalate issues to senior management.
Facilitate weekly meetings with members of the internal as well as external team using your leadership skills, project management and drive for operational experience.
Cultivate relationships both internally and externally.
Build process coverage documentation and knowledge transfer plans to ensure compliance and performance targets are met.
Address customer needs, manage operational vendor relationship and employ creative solutions for a more streamlined, scalable payroll process.","ba/bs degree or equivalent practical experience.
experience with managing vendors.
experience working with payroll systems and processes, including data analysis.","strong problem solving and customer service experience with the ability to meet strict deadlines are skills that are essential to this role.
advanced scripting and extensive ultipro knowledge.
ability to escalate items for quick resolution, exercise solid judgment and present metrics to management with minimal guidance and a flair for detail.
exceptional communication skills with ability to work cooperatively and proactively with colleagues and vendors to anticipate needs of all payroll stakeholders.","Sunnyvale"," United States","Full-time",0,"other","manager","ms"
"1026","Google","program manager, alphabet pmo","Finance","Sunnyvale, CA, United States","Facilitate cross-functional coordination across project plans.
Manage work stream dependencies and the impact on downstream working groups.
Track updated accomplishments, milestones, key issues and/or change controls.
Establish and lead working group meetings. Create weekly project status and executive reporting.
Utilize Finance knowledge to provide valuable inputs to the project team, identify risks and guide decision making.","6 years of relevant work experience.
experience in a business analyst function (documenting business requirements and processes with teams outside of finance e.g. in engineering and sales).","cpa/ca or mba/mis.
experience in project management, leading large strategic initiatives.
understanding of finance systems and how they support various business processes, especially o2c.
detail and deadline oriented with strong organizational and analytic skills; impeccable documentation skills.
strong business acumen and ability to facilitate. discussions with stakeholders to obtain key decisions.
comfortable leading discussions in a cross-functional group to identify issues and resolutions; effective team management, communication and problem solving skills.","Sunnyvale"," United States","Full-time",6,"other","manager","ms"
"1027","Google","supply chain finance senior analyst, consumer hardware","Finance","Mountain View, CA, United States","Support supply chain teams in creating scalable business solutions for supply and demand planning, budgeting, and procurement.
Develop methods/tools for tracking forecasts/spend and understanding primary drivers of change.
Drive continuous improvements to the forecast/budget models and help to reduce variance.
Provide input on current financial projections and guidance to optimize future projections.
Provide financial leadership team with clear insights into drivers of budgetary requests, potential risks and opportunities.","ba/bs degree or equivalent practical experience.
7 years of relevant work experience in finance/accounting, management consulting, investment banking or similar environment.
experience working with supply chain, retailers and consumer hardware.","mba or graduate degree.
good business judgment, strong conviction, confidence to communicate effectively with business partners
strong business partnering skills; proven ability to work in a cross-functional, fast-paced environment, and to lead and drive complex operational initiatives.
excellent ability to take charge, motivate others, set objectives, lead by influence, and drive to results; organized, detail-oriented, strategically focused.","Mountain View"," United States","Full-time",7,"finance","analyst","bs"
"1028","Google","mba intern, summer 2018","Business Strategy","San Francisco, CA, United States","Google interns are given a lot of responsibility and the opportunity to give a meaningful contribution to their teams. Specific responsibilities are assigned to interns at the start of the program.","must be pursuing a full-time mba program with an expected graduation date between december 2018 and june 2019.
have authorization to work in the united states.
be able to complete a 11-12 week program beginning in may or june 2018.","interest in the technology industry and google’s business.
demonstrated critical thinking skills and independent motivation.
excellent project management, interpersonal and organizational skills, with the ability to drive and implement ideas in a changing environment.
analytical skills, and ability to solve highly strategic and difficult business problems.","San Francisco"," United States","Internships",0,"intern","intern","mba"
"1029","Google","mba intern 2018","Administrative","Hong Kong","Intern projects will be determined based on the experience, skills and interests of the student. If you are interested in a particular area, please make sure to include it in your resume.","must be a first year student in a two year full time master of business administration (mba) program, graduating between december 2018 and july 2019.
returning to education on a full-time basis upon completing the internship.
be able to complete a minimum 10 week program in the beijing/shanghai/hong kong/taipei office between may and september 2018.","work experience prior to the mba program in sales, advertising, consulting, analysis, customer service, marketing, finance, technical sales and operations, or related fields.
demonstrated problem-solving skills, with the ability to handle highly strategic and challenging business problems.
demonstrated interest in the internet and google's technology and business.
ability to operate as a self-starter and independent thinker.
excellent project management, interpersonal and organizational skills, with the ability to drive and implement ideas in a changing environment.
effective written and verbal communication skills.","Hong Kong","Hong Kong","Internships",0,"intern","intern","mba"
"1030","Google","treasury accountant","Finance","Sunnyvale, CA, United States","Review details of work to ensure the booking is in compliance with U.S. accounting requirements.
Generate reports from treasury related systems.
Prepare associated reconciliations and schedules.
Prepare journal entries and upload them into systems.","ba/bs degree in finance, accounting or business or equivalent practical experience.
cpa.
accounting experience in accounting firms and/or public multinational companies.","experience with using hedging and investment systems.
experience in financial service or investment industry.
ability to work independently and within a team environment, and to make well-reasoned and timely decisions
outstanding project management skills to establish and meet deadlines.
excellent interpersonal skills, attention to detail, organized and thorough with the desire for continuous improvement.
good oral and written communication and analytic skills.","Sunnyvale"," United States","Full-time",0,"account","other","ms"
"1031","Google","finance director, google fixed assets (gfa)","Finance","Sunnyvale, CA, United States","Provide leadership to the Fixed Asset team and various business partners, setting strategy and influencing decision making in order to add value to Google through information and end to end process design. Work closely with Technical Infrastructure Operations, Product Areas, Legal, IT and other Finance groups to identify partner needs, and ensure high levels of customer service.
Evaluate current processes and policies and provide and implement recommendations for improvement. Manage accounting policy and reporting changes for Fixed Assets, in coordination with Technical Accounting and Google Controllership teams.
Recruit, motivate, develop and lead the Google Fixed Assets worldwide organization. Educate staff on infrastructure and keep staff up-to-date with current accounting regulations/requirements as well as on industry and product issues.
Develop and maintain controls framework for Fixed Assets area. Instill a controls mindset throughout GFA and manage the accounting policy and reporting changes for Fixed Assets, in coordination with Technical Accounting and Google Controllership teams.
Ensure cost effective performance and on-time delivery of information during close cycle and statutory audits. Identify opportunities and implement programs to eliminate, automate or outsource Fixed Assets activities, whilst being accountable for BPO performance.","bachelor's degree in accounting or other finance related fields or equivalent practical experience.
cpa.
15 years of relevant work experience leading a fixed assets team or in a finance role in the high volume manufacturing or construction industries.","demonstrated experience managing cross-functional initiatives.
experience recruiting, managing and developing a team of professionals with proven coaching skills in a transaction-oriented work environment.
proven ability to work in a cross-functional, fast-paced environment, and to lead and drive complex operational initiatives.
ability to work with vendors, business partners and international teams.
superior analytical skills, combined with impeccable business judgment and ability to communicate effectively with senior management.","Sunnyvale"," United States","Full-time",15,"finance","other","bachelor"
"1032","Google","revenue systems senior accountant","Finance","Sunnyvale, CA, United States","Initiate and drive cross-functional financial systems projects. Evaluate information gathered from multiple sources critically, identify gaps, reconcile conflicts and decompose high-level information into details to drive decision-making.
Create business cases and business requirements documents, design UAT plan and perform related testing, manage project roadmaps, prioritize initiatives and provide periodic status/progress updates. Design and maintain an effective internal control environment for the AdWords business area as well as other emerging products.
Design and implement automation and risk mitigation solutions to complex accounting processes. Identify opportunities for process improvements and drive implementation of the solutions. Work with Engineering partners to define and drive the development of Google’s business growth support infrastructure, including Data Warehousing, reporting and analytics platforms.","ba/bs degree in accounting, finance or business or equivalent practical experience.
database experience including sql coding across standard commercial databases or equivalent experience in other programming languages.","6 years of relevant work experience.
demonstrated experience in driving operational process improvement
experience working in teams committing code and working with version control.
knowledge of standard finance systems (e.g. oracle, hyperion, obiee) together with knowledge of core finance processes.
distinctive problem-solving and analytical skills combined with strong business acumen; demonstrated ability to multi-task and apply initiative and creativity on challenging projects.
genuine excitement and passion for developing and analyzing large, complex data sets and converting them into the information/insights that drive business decisions at all levels of the organization.","Sunnyvale"," United States","Full-time",0,"account","other","bs"
"1033","Google","senior financial analyst","Finance","Mountain View, CA, United States","Use Google’s big data (and knack for the creative) to architect metrics, solve problems, and influence executive decision-making.
Develop new tools in order to drive scalable analysis and insight.
Lead decision making on investment strategies for products, identification of key market drivers for business generation and business profitability, and resource allocation.
Partner with key stakeholders to drive strategy and business direction.","ba/bs degree or equivalent practical experience.
6 years of relevant experience.","comfort and experience using sql to extract and manipulate data, or with other programming or scripting languages such as r, python, c++.
strong ability to turn data into actionable insights.
impeccable business judgment, with the ability to motivate colleagues and collaborate effectively to help influence senior leadership.
excellent quantitative, written, and presentation skills; innovative, organized, thorough. eagerness to further develop these skills.","Mountain View"," United States","Full-time",6,"other","analyst","bs"
"1035","Google","senior accountant, revenue, cloud business finance","Finance","Mountain View, CA, United States","Perform detailed review of contracts during negotiation stage and provide accounting guidance on impact to revenue. Assist the deal team in structuring contract terms that meets business needs and minimize any revenue impact.
Provide documentation of non-standard technical accounting terms for contract review and provide the calculation associated with the accounting adjustments needed.
Lead process improvement initiatives regarding the deal review process, ensuring the Cloud Finance team is engaged in the beginning stage of the contract negotiation process and apprised when changes to accounting impacted contract terms are made.
Perform assigned tasks during monthly accounting close, including recording of journal entries, reconciliations, report generation and other ad hoc revenue analyses.","ba/bs degree or equivalent practical experience.
cpa, ca and experience with us gaap.
6 years of relevant work experience in public accounting and/or tech organizations.","experience working with deal desk or finance in relation to contract review in the saas or software industry. technical accounting background in the saas and/or software industry.
experience empathizing with and influencing others without direct line authority, and resolving conflict diplomatically in high-pressure situations.
experience working across different functional groups in a high-growth company
experience with enterprise resource planning systems (e.g. oracle erp) and sql.
precise and detail-oriented organizational skills.
effective written and verbal communication skills.","Mountain View"," United States","Full-time",6,"finance","other","bs"
"1036","Google","business intern 2018, argentina","Finance","Buenos Aires, Argentina","Google interns are given a lot of responsibility and the opportunity to make a meaningful contribution to their teams. Specific responsibilities are assigned to interns at the start of the program.","be currently enrolled in any major at a university in argentina with an expected graduation date between december 2018 and march 2019.
must be available to intern at google’s buenos aires office from july 2018 to december 2018.
ability to speak and write in english and spanish fluently and idiomatically.","interest in the internet and google's technology business.
effective interpersonal and organizational skills, with the ability to navigate an ambiguous environment.
analytical skills and an interest in taking on business challenges.","Buenos Aires"," Argentina","Internships",0,"intern","intern","other"
